cityCode,cityName,townCode,townName,dateCode,dateName,url
5200,강원특별자치도,5204,동해시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5204&dateCode=1
5200,강원특별자치도,5205,삼척시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5205&dateCode=1
5200,강원특별자치도,5206,태백시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5206&dateCode=1
5200,강원특별자치도,5207,정선군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5207&dateCode=1
5200,강원특별자치도,5208,속초시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5208&dateCode=1
5200,강원특별자치도,5209,고성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5209&dateCode=1
5200,강원특별자치도,5210,양양군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5210&dateCode=1
5200,강원특별자치도,5211,인제군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5211&dateCode=1
5200,강원특별자치도,5212,홍천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5212&dateCode=1
5200,강원특별자치도,5213,횡성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5213&dateCode=1
5200,강원특별자치도,5214,영월군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5214&dateCode=1
5200,강원특별자치도,5215,평창군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5215&dateCode=1
5200,강원특별자치도,5216,화천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5216&dateCode=1
5200,강원특별자치도,5217,양구군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5217&dateCode=1
5200,강원특별자치도,5218,철원군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5200&townCode=5218&dateCode=1
4300,충청북도,4301,청주시상당구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4301&dateCode=1
4300,충청북도,4314,청주시서원구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4314&dateCode=1
4300,충청북도,4302,청주시흥덕구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4302&dateCode=1
4300,충청북도,4306,청주시청원구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4306&dateCode=1
4300,충청북도,4303,충주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4303&dateCode=1
4300,충청북도,4304,제천시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4304&dateCode=1
4300,충청북도,4305,단양군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4305&dateCode=1
4300,충청북도,4307,영동군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4307&dateCode=1
4300,충청북도,4308,보은군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4308&dateCode=1
4300,충청북도,4309,옥천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4309&dateCode=1
4300,충청북도,4310,음성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4310&dateCode=1
4300,충청북도,4311,진천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4311&dateCode=1
4300,충청북도,4312,괴산군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4312&dateCode=1
4300,충청북도,4313,증평군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4300&townCode=4313&dateCode=1
4400,충청남도,4417,천안시서북구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4417&dateCode=1
4400,충청남도,4418,천안시동남구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4418&dateCode=1
4400,충청남도,4402,공주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4402&dateCode=1
4400,충청남도,4403,보령시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4403&dateCode=1
4400,충청남도,4404,아산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4404&dateCode=1
4400,충청남도,4405,서산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4405&dateCode=1
4400,충청남도,4406,태안군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4406&dateCode=1
4400,충청남도,4407,금산군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4407&dateCode=1
4400,충청남도,4409,논산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4409&dateCode=1
4400,충청남도,4410,계룡시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4410&dateCode=1
4400,충청남도,4416,당진시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4416&dateCode=1
4400,충청남도,4411,부여군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4411&dateCode=1
4400,충청남도,4412,서천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4412&dateCode=1
4400,충청남도,4413,홍성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4413&dateCode=1
4400,충청남도,4414,청양군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4414&dateCode=1
4400,충청남도,4415,예산군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4400&townCode=4415&dateCode=1
5300,전북특별자치도,5301,전주시완산구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5301&dateCode=1
5300,전북특별자치도,5302,전주시덕진구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5302&dateCode=1
5300,전북특별자치도,5303,군산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5303&dateCode=1
5300,전북특별자치도,5305,익산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5305&dateCode=1
5300,전북특별자치도,5307,정읍시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5307&dateCode=1
5300,전북특별자치도,5308,남원시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5308&dateCode=1
5300,전북특별자치도,5309,김제시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5309&dateCode=1
5300,전북특별자치도,5310,완주군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5310&dateCode=1
5300,전북특별자치도,5311,진안군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5311&dateCode=1
5300,전북특별자치도,5312,무주군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5312&dateCode=1
5300,전북특별자치도,5313,장수군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5313&dateCode=1
5300,전북특별자치도,5314,임실군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5314&dateCode=1
5300,전북특별자치도,5315,순창군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5315&dateCode=1
5300,전북특별자치도,5316,고창군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5316&dateCode=1
5300,전북특별자치도,5317,부안군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=5300&townCode=5317&dateCode=1
4600,전라남도,4601,목포시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4601&dateCode=1
4600,전라남도,4602,여수시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4602&dateCode=1
4600,전라남도,4604,순천시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4604&dateCode=1
4600,전라남도,4606,나주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4606&dateCode=1
4600,전라남도,4607,광양시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4607&dateCode=1
4600,전라남도,4608,담양군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4608&dateCode=1
4600,전라남도,4609,장성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4609&dateCode=1
4600,전라남도,4610,곡성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4610&dateCode=1
4600,전라남도,4611,구례군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4611&dateCode=1
4600,전라남도,4612,고흥군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4612&dateCode=1
4600,전라남도,4613,보성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4613&dateCode=1
4600,전라남도,4614,화순군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4614&dateCode=1
4600,전라남도,4615,장흥군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4615&dateCode=1
4600,전라남도,4616,강진군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4616&dateCode=1
4600,전라남도,4617,완도군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4617&dateCode=1
4600,전라남도,4618,해남군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4618&dateCode=1
4600,전라남도,4619,진도군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4619&dateCode=1
4600,전라남도,4620,영암군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4620&dateCode=1
4600,전라남도,4621,무안군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4621&dateCode=1
4600,전라남도,4622,영광군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4622&dateCode=1
4600,전라남도,4623,함평군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4623&dateCode=1
4600,전라남도,4624,신안군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4600&townCode=4624&dateCode=1
4700,경상북도,4701,포항시북구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4701&dateCode=1
4700,경상북도,4702,포항시남구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4702&dateCode=1
4700,경상북도,4703,울릉군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4703&dateCode=1
4700,경상북도,4704,경주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4704&dateCode=1
4700,경상북도,4705,김천시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4705&dateCode=1
4700,경상북도,4706,안동시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4706&dateCode=1
4700,경상북도,4707,구미시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4707&dateCode=1
4700,경상북도,4708,영주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4708&dateCode=1
4700,경상북도,4709,영천시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4709&dateCode=1
4700,경상북도,4710,상주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4710&dateCode=1
4700,경상북도,4711,문경시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4711&dateCode=1
4700,경상북도,4712,예천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4712&dateCode=1
4700,경상북도,4713,경산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4713&dateCode=1
4700,경상북도,4714,청도군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4714&dateCode=1
4700,경상북도,4715,고령군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4715&dateCode=1
4700,경상북도,4716,성주군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4716&dateCode=1
4700,경상북도,4717,칠곡군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4717&dateCode=1
4700,경상북도,4719,의성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4719&dateCode=1
4700,경상북도,4720,청송군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4720&dateCode=1
4700,경상북도,4721,영양군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4721&dateCode=1
4700,경상북도,4722,영덕군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4722&dateCode=1
4700,경상북도,4723,봉화군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4723&dateCode=1
4700,경상북도,4724,울진군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4700&townCode=4724&dateCode=1
4800,경상남도,4821,창원시의창구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4821&dateCode=1
4800,경상남도,4822,창원시성산구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4822&dateCode=1
4800,경상남도,4823,창원시마산합포구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4823&dateCode=1
4800,경상남도,4824,창원시마산회원구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4824&dateCode=1
4800,경상남도,4825,창원시진해구,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4825&dateCode=1
4800,경상남도,4803,진주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4803&dateCode=1
4800,경상남도,4805,통영시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4805&dateCode=1
4800,경상남도,4806,고성군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4806&dateCode=1
4800,경상남도,4807,사천시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4807&dateCode=1
4800,경상남도,4808,김해시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4808&dateCode=1
4800,경상남도,4809,밀양시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4809&dateCode=1
4800,경상남도,4810,거제시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4810&dateCode=1
4800,경상남도,4811,의령군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4811&dateCode=1
4800,경상남도,4812,함안군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4812&dateCode=1
4800,경상남도,4813,창녕군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4813&dateCode=1
4800,경상남도,4814,양산시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4814&dateCode=1
4800,경상남도,4815,하동군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4815&dateCode=1
4800,경상남도,4816,남해군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4816&dateCode=1
4800,경상남도,4817,함양군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4817&dateCode=1
4800,경상남도,4818,산청군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4818&dateCode=1
4800,경상남도,4819,거창군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4819&dateCode=1
4800,경상남도,4820,합천군,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4800&townCode=4820&dateCode=1
4900,제주특별자치도,4901,제주시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4900&townCode=4901&dateCode=1
4900,제주특별자치도,4902,서귀포시,1,1일차,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020250603&topMenuId=VC&secondMenuId=VCAP02&cityCode=4900&townCode=4902&dateCode=1
